class,prediction
0,0.094
0,0.132
0,0.158
0,0.17
0,0.048
0,0.02
0,0.01
0,0.054
0,0.182
0,0.006
0,0.028
0,0.09
0,0.004
0,0.126
0,0.016
0,0.092
0,0.022
0,0.152
0,0.05
0,0.008
0,0.08
0,0.138
0,0.124
0,0.06
0,0.002
0,0.052
0,0.068
0,0.16
0,0.116
0,0.15
0,0.004
0,0.03
0,0.032
0,0.008
0,0.044
0,0.116
0,0.086
0,0.038
0,0.012
0,0.004
0,0.084
0,0.096
0,0.026
0,0.026
0,0.06
0,0.034
0,0.002
0,0.016
0,0.018
0,0.002
0,0
0,0.026
0,0.048
0,0.064
0,0.04
0,0.006
0,0.05
0,0.026
0,0.01
0,0.032
0,0.004
0,0.002
0,0.1
0,0.012
0,0.008
0,0.028
0,0.072
0,0.02
0,0.032
0,0.036
0,0.008
0,0.038
0,0.01
0,0.034
0,0.054
0,0.064
0,0.01
0,0.054
0,0.182
0,0.052
0,0.074
0,0.078
0,0.016
0,0.052
0,0.016
0,0.006
0,0.102
0,0.09
0,0.056
0,0.002
0,0.004
0,0.076
0,0.016
0,0.174
0,0.132
0,0.008
0,0.008
0,0.048
0,0.042
0,0.104
0,0.014
0,0.016
0,0.004
0,0.028
0,0.006
0,0.03
1,0.772
0,0.062
0,0.048
0,0.032
0,0.076
0,0.024
0,0.022
0,0.126
0,0.084
0,0.07
1,0.854
1,0.714
0,0.112
1,0.762
1,0.682
1,0.844
0,0.18
0,0.17
1,0.792
1,0.674
0,0.082
0,0.018
0,0.17
1,0.612
0,0.054
1,0.69
0,0.096
0,0.024
0,0.072
0,0.052
0,0.048
0,0.008
0,0.014
0,0.148
0,0.058
0,0.008
1,0.774
1,0.78
0,0.15
0,0.132
1,0.712
1,0.708
0,0.164
1,0.832
1,0.802
1,0.702
1,0.732
0,0.12
0,0.022
0,0.006
0,0.146
1,0.75
0,0.04
0,0.204
0,0.028
0,0.118
0,0.092
1,0.882
1,0.802
0,0.02
0,0.002
0,0.178
0,0.084
0,0.012
0,0.136
1,0.836
0,0.034
1,0.772
1,0.856
0,0.064
0,0.034
1,0.696
1,0.814
0,0.126
1,0.826
0,0.32
0,0.006
0,0.112
1,0.636
0,0.094
0,0.154
1,0.94
0,0.004
0,0.098
1,0.838
0,0.114
1,0.792
0,0.244
1,0.784
1,0.898
1,0.664
1,0.724
1,0.922
1,0.744
1,0.766
