class,prediction
0,0.152
0,0.268
0,0.038
0,0.142
0,0.096
0,0.28
0,0.138
0,0.226
0,0.234
1,0.784
1,0.876
1,0.998
1,0.996
1,0.948
1,0.99
1,0.998
1,0.936
1,1
1,0.962
1,0.952
1,0.994
1,0.998
1,0.928
1,1
1,0.928
1,0.936
1,0.942
1,0.996
1,0.958
1,0.754
1,0.992
1,0.982
1,0.994
1,0.962
1,0.934
1,0.94
1,0.98
1,0.994
1,0.95
1,0.962
1,0.964
