class,prediction
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0
0,0.0333333333333333
0,0.0333333333333333
0,0
0,0.0333333333333333
0,0.0333333333333333
0,0.0333333333333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.85
0,0
0,0
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0.0333333333333333
0,0
0,0.0333333333333333
0,0.0333333333333333
0,0.0333333333333333
0,0
0,0
0,0
0,0.0333333333333333
0,0
0,0.0333333333333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0333333333333333
0,0.0333333333333333
0,0.0333333333333333
0,0
0,0
0,0
0,0
0,0
0,0.85
0,0
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0
0,0.0333333333333333
0,0.0333333333333333
0,0.85
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0.0333333333333333
0,0.0333333333333333
0,0
0,0
0,0.0333333333333333
0,0
0,0
0,0
0,0.0333333333333333
1,1
1,0.875
1,1
1,0.85
1,1
1,0.85
1,1
1,0.85
1,1
1,0.85
0,0
1,0.875
1,1
1,0.875
1,0.875
1,0.875
0,0
0,0
1,1
0,0
0,0
1,0.85
1,0.0333333333333333
0,0
1,0.875
0,0.0333333333333333
0,0
1,0.875
1,0.85
0,0
1,1
1,0.85
1,0.85
1,0.85
0,0.875
1,1
0,0
1,1
1,1
1,1
0,0.0333333333333333
1,1
0,0
0,0.8
0,0
1,0.8
1,0.85
0,0
0,0
0,0
1,1
0,0.0333333333333333
1,0.8
1,1
1,0.85
1,1
0,0
1,1
0,0
1,0.85
1,0.8
0,0
0,0
1,0.8
0,0
1,1
0,0
1,1
1,0.85
1,1
0,0
1,0.85
1,0.85
1,1
1,0.85
1,0.85
1,1
1,1
