class,prediction
0,0.134108593110401
0,0.282102358076865
0,0.611774393440183
0,0.00915165198354413
0,0.00429032118562628
0,0.0589004982781107
0,0.0476842601355555
0,0.191328443788756
0,0.591667101755247
0,0.196691305726228
0,0.383663851655619
0,0.321550682133857
0,0.00343426014337412
0,0.386868311501729
0,0.321571429227638
0,0.00451731619392128
0,0.357409738041206
0,0.807461913724269
0,0.474076159706205
0,0.286493433216778
0,0.236784575795125
0,0.256082602083767
0,0.371982707505707
0,0.397480271289837
0,0.0629597565334218
0,0.177286312741937
0,0.479668111058547
0,0.698742677102204
0,0.35216393167607
0,0.208912908774088
0,0.328916656224754
0,0.162907588725621
0,0.101460559353262
0,0.263711294223226
0,0.252504632207665
0,0.22434626132693
0,0.0161525430337097
0,0.24997094512969
0,0.260614884952
0,0.145838896258831
0,0.299598829035306
0,0.113380465132047
0,0.28893902343923
0,0.200307757598383
0,0.0236578660460431
0,0.271286907124798
0,0.0542334156852976
0,0.00465648766952015
0,0.0394486866263071
0,0.073544976586734
0,0.0102180839761835
0,0.0303602649485263
0,0.0928549139109334
0,0.280214991537787
0,0.122463765503315
0,0.00723755925088975
0,0.000140891425701693
0,0.00407362547887544
0,0.0265962699171815
0,0.452664795502175
0,0.217856113800801
0,0.196827321368408
0,0.641715869578837
0,0.104535137945742
0,0.065379800700974
0,0.326668881152259
0,0.158828205919611
0,0.108400560512115
0,0.445446918916732
0,0.178278328831523
0,0.0836884731424203
0,0.276345990881876
0,0.294231065809052
0,0.241904905171276
0,0.287974489271684
0,0.0957205498900443
0,0.417786843814729
0,0.0438823464677717
0,0.373740072386916
0,0.509215434766948
0,0.529217906893476
0,0.462993622934706
0,0.430263542503727
0,0.292009937070192
0,0.292705634548115
0,0.209019386962098
0,0.399617108523893
0,0.440910772351918
0,0.153723544226238
0,0.0649304134539165
0,0.044819377942051
0,9.91873290096052e-05
0,0.443703290004911
0,0.459075086933643
0,0.00576018202629761
0,0.124833441050597
0,0.231741754661874
0,0.189974231882746
0,0.00376777766903211
0,0.134658228144022
0,0.195735154779029
0,0.0129869463878582
0,0.078755148504747
0,0.0256239861676685
0,0.0270791518862127
0,0.015151122166844
1,0.119714631029734
0,0.48178188294817
0,0.127418677522394
0,0.0271855470630511
0,0.436889002103269
0,0.00183255368183932
0,0.126444174640849
1,0.657864259248479
0,0.0323107658144881
0,0.356314815386571
1,0.767446916873661
1,0.48901931851297
1,0.595730145198376
1,0.299173019519256
1,0.314353489871813
1,0.626612169892558
1,0.59572725038251
1,0.379582849664204
1,0.686969059238204
1,0.454634905251949
1,0.436689313139464
1,0.179544904955913
0,0.131630232305313
1,0.171137458921088
1,0.324933604383782
1,0.372923348555838
1,6.54925948179009e-05
1,0.0939983633982731
0,0.144203181296867
0,0.209561153975694
1,0.386289687913599
0,0.105642105731635
0,0.0233253897416649
1,0.413570889568652
1,0.377811046619468
0,0.0796111188749572
1,0.757540071092135
1,0.698084333220682
0,0.370763376689282
0,0.49321203938591
1,0.413837501854317
1,0.444513724819897
0,0.747547966179247
1,0.596078160690257
1,0.611397784589017
1,0.272564656640915
1,0.563630157661307
0,0.10123179846227
1,0.046664219832222
0,0.00773756824718102
1,0.240871326688094
1,0.498764958110813
0,0.127621760228795
1,0.533660701655513
0,0.096733976096985
0,0.0100610195868866
0,0.677325482474841
1,0.565261470696705
1,0.506792530801468
0,0.0689470465713412
0,0.0248181643513241
0,0.598385176986954
0,0.451589256776259
0,0.0424905483885231
1,0.498227828872166
1,0.604518908890333
0,0.00913162816290985
1,0.697822141840574
1,0.792715675406359
0,0.0273569767763445
1,0.200394092445259
1,0.329078100764839
1,0.46253151193154
0,0.131829210950306
1,0.63985185036655
1,0.500062794727161
0,0.155738873398174
0,0.473563976715585
1,0.0358707482041614
0,0.606891444411832
0,0.0319943540439596
1,0.634729733958598
1,0.119981338560259
0,0.598103341647321
1,0.170301883948616
1,0.241800637714009
1,0.652331252453721
0,0.335914400053891
1,0.473799092927966
1,0.607867069493591
1,0.584077612725206
1,0.535905152666516
1,0.719746801059277
1,0.461768653165819
1,0.625938934624899
