class,prediction
0,0.17
0,0.22
0,0.226
0,0.158
0,0.13
0,0.162
0,0.142
0,0.23
0,0.112
0,0.176
0,0.2
0,0.096
0,0.126
0,0.14
0,0.182
0,0.126
0,0.278
0,0.108
0,0.11
0,0.198
0,0.184
0,0.304
0,0.154
0,0.078
0,0.18
0,0.294
0,0.196
0,0.062
0,0.214
0,0.218
0,0.058
0,0.192
0,0.178
0,0.166
0,0.124
0,0.146
0,0.05
0,0.166
0,0.158
0,0.168
0,0.128
0,0.108
0,0.152
0,0.064
0,0.098
0,0.152
0,0.188
0,0.09
0,0.074
0,0.098
0,0.178
0,0.086
0,0.074
0,0.088
0,0.066
0,0.144
0,0.12
0,0.098
0,0.092
0,0.128
0,0.094
0,0.062
0,0.234
0,0.128
0,0.2
0,0.074
0,0.064
0,0.106
0,0.134
0,0.1
0,0.158
0,0.136
0,0.114
0,0.066
0,0.308
0,0.12
0,0.178
0,0.254
0,0.07
0,0.098
0,0.144
0,0.21
0,0.206
0,0.188
0,0.076
0,0.086
0,0.112
0,0.08
0,0.202
0,0.158
0,0.124
0,0.064
0,0.11
0,0.092
0,0.126
0,0.106
0,0.092
0,0.066
0,0.096
0,0.064
0,0.178
1,0.786
1,0.812
1,0.764
1,0.882
1,0.736
1,0.8
1,0.74
1,0.84
1,0.85
1,0.766
1,0.906
1,0.732
1,0.808
1,0.758
1,0.846
1,0.864
1,0.89
1,0.738
1,0.728
1,0.776
1,0.816
1,0.822
1,0.806
1,0.692
1,0.816
1,0.794
1,0.692
1,0.778
1,0.706
1,0.818
1,0.86
1,0.93
1,0.92
1,0.942
1,0.932
1,0.872
1,0.742
1,0.822
1,0.822
1,0.786
1,0.864
1,0.898
1,0.884
1,0.812
1,0.88
1,0.862
1,0.86
1,0.93
1,0.828
1,0.834
1,0.904
1,0.908
1,0.902
1,0.852
1,0.92
1,0.908
1,0.79
1,0.866
1,0.892
1,0.844
1,0.856
1,0.902
1,0.918
1,0.936
1,0.832
1,0.824
1,0.924
1,0.904
1,0.88
1,0.898
1,0.862
1,0.862
1,0.952
1,0.782
1,0.884
1,0.87
1,0.812
1,0.896
1,0.902
1,0.848
1,0.804
1,0.912
1,0.856
1,0.864
