pred,obs,N,S,rowIndex,parameter,Resample
S,N,0.355521855664604,0.644478144335396,76,none,Fold04.Rep1
N,N,0.609216468644264,0.390783531355736,88,none,Fold04.Rep1
S,N,0.390206662842888,0.609793337157112,90,none,Fold04.Rep1
N,N,0.573368823367288,0.426631176632712,102,none,Fold04.Rep1
N,N,0.573368823367288,0.426631176632712,106,none,Fold04.Rep1
S,S,0.462664015863779,0.537335984136221,113,none,Fold04.Rep1
S,S,0.462664015863779,0.537335984136221,119,none,Fold04.Rep1
N,S,0.573368823367288,0.426631176632712,121,none,Fold04.Rep1
S,S,0.426038396915164,0.573961603084836,133,none,Fold04.Rep1
S,S,0.499697033879122,0.500302966120878,145,none,Fold04.Rep1
S,S,0.426038396915164,0.573961603084836,166,none,Fold04.Rep1
S,S,0.462664015863779,0.537335984136221,189,none,Fold04.Rep1
S,S,0.390206662842888,0.609793337157112,195,none,Fold04.Rep1
N,S,0.609216468644264,0.390783531355736,200,none,Fold04.Rep1
S,S,0.462664015863779,0.537335984136221,205,none,Fold04.Rep1
S,N,0.362330882748599,0.637669117251401,37,none,Fold05.Rep1
S,N,0.430763266778325,0.569236733221675,43,none,Fold05.Rep1
N,N,0.573051013043339,0.426948986956661,58,none,Fold05.Rep1
N,N,0.607680379256377,0.392319620743623,63,none,Fold05.Rep1
S,N,0.396038337034081,0.603961662965919,77,none,Fold05.Rep1
N,N,0.704195682835193,0.295804317164807,80,none,Fold05.Rep1
N,N,0.537690421836876,0.462309578163124,82,none,Fold05.Rep1
S,N,0.430763266778325,0.569236733221675,89,none,Fold05.Rep1
N,N,0.537690421836876,0.462309578163124,93,none,Fold05.Rep1
N,N,0.537690421836876,0.462309578163124,98,none,Fold05.Rep1
N,S,0.537690421836876,0.462309578163124,129,none,Fold05.Rep1
S,S,0.430763266778325,0.569236733221675,135,none,Fold05.Rep1
S,S,0.430763266778325,0.569236733221675,148,none,Fold05.Rep1
S,S,0.362330882748599,0.637669117251401,158,none,Fold05.Rep1
S,S,0.362330882748599,0.637669117251401,162,none,Fold05.Rep1
N,S,0.537690421836876,0.462309578163124,174,none,Fold05.Rep1
N,S,0.501946549962608,0.498053450037392,175,none,Fold05.Rep1
N,S,0.573051013043339,0.426948986956661,177,none,Fold05.Rep1
S,S,0.430763266778325,0.569236733221675,187,none,Fold05.Rep1
S,S,0.466182771028539,0.533817228971461,194,none,Fold05.Rep1
N,N,0.757632494921406,0.242367505078594,11,none,Fold06.Rep1
S,N,0.369081699292927,0.630918300707073,18,none,Fold06.Rep1
N,N,0.574880636458923,0.425119363541077,31,none,Fold06.Rep1
S,N,0.470737739511063,0.529262260488937,39,none,Fold06.Rep1
N,N,0.540444934211115,0.459555065788885,55,none,Fold06.Rep1
N,N,0.672776079160804,0.327223920839196,61,none,Fold06.Rep1
N,N,0.641322634215587,0.358677365784413,65,none,Fold06.Rep1
S,N,0.436140315253306,0.563859684746694,68,none,Fold06.Rep1
N,N,0.702749715084347,0.297250284915653,73,none,Fold06.Rep1
S,N,0.436140315253306,0.563859684746694,78,none,Fold06.Rep1
N,S,0.574880636458923,0.425119363541077,120,none,Fold06.Rep1
N,S,0.540444934211115,0.459555065788885,131,none,Fold06.Rep1
S,S,0.369081699292927,0.630918300707073,150,none,Fold06.Rep1
N,S,0.574880636458923,0.425119363541077,153,none,Fold06.Rep1
N,S,0.641322634215587,0.358677365784413,154,none,Fold06.Rep1
S,S,0.436140315253306,0.563859684746694,155,none,Fold06.Rep1
S,S,0.369081699292927,0.630918300707073,167,none,Fold06.Rep1
S,S,0.402153569783335,0.597846430216665,183,none,Fold06.Rep1
S,S,0.470737739511063,0.529262260488937,191,none,Fold06.Rep1
S,S,0.436140315253306,0.563859684746694,196,none,Fold06.Rep1
S,N,0.418092806826729,0.581907193173271,20,none,Fold07.Rep1
N,N,0.543039266690895,0.456960733309105,21,none,Fold07.Rep1
N,N,0.543039266690895,0.456960733309105,30,none,Fold07.Rep1
N,N,0.501213397207216,0.498786602792784,32,none,Fold07.Rep1
S,N,0.459370538956665,0.540629461043335,34,none,Fold07.Rep1
S,N,0.459370538956665,0.540629461043335,54,none,Fold07.Rep1
N,N,0.501213397207216,0.498786602792784,67,none,Fold07.Rep1
S,N,0.418092806826729,0.581907193173271,75,none,Fold07.Rep1
N,N,0.501213397207216,0.498786602792784,99,none,Fold07.Rep1
N,N,0.543039266690895,0.456960733309105,104,none,Fold07.Rep1
N,N,0.819716615427043,0.180283384572957,105,none,Fold07.Rep1
N,S,0.662795265063626,0.337204734936375,108,none,Fold07.Rep1
S,S,0.339377687915063,0.660622312084937,109,none,Fold07.Rep1
N,S,0.543039266690895,0.456960733309105,112,none,Fold07.Rep1
N,S,0.662795265063626,0.337204734936375,127,none,Fold07.Rep1
N,S,0.793589291719206,0.206410708280794,132,none,Fold07.Rep1
S,S,0.418092806826729,0.581907193173271,139,none,Fold07.Rep1
N,S,0.584266974057641,0.415733025942359,142,none,Fold07.Rep1
S,S,0.37793129895462,0.62206870104538,168,none,Fold07.Rep1
S,S,0.418092806826729,0.581907193173271,184,none,Fold07.Rep1
S,S,0.418092806826729,0.581907193173271,192,none,Fold07.Rep1
N,N,0.501791516110239,0.498208483889761,1,none,Fold08.Rep1
N,N,0.545968297300102,0.454031702699898,2,none,Fold08.Rep1
N,N,0.545968297300102,0.454031702699898,3,none,Fold08.Rep1
N,N,0.545968297300102,0.454031702699898,13,none,Fold08.Rep1
S,N,0.414039867858009,0.585960132141991,15,none,Fold08.Rep1
S,N,0.414039867858009,0.585960132141991,23,none,Fold08.Rep1
S,N,0.414039867858009,0.585960132141991,29,none,Fold08.Rep1
N,N,0.545968297300102,0.454031702699898,66,none,Fold08.Rep1
N,N,0.589432939140094,0.410567060859906,81,none,Fold08.Rep1
N,N,0.501791516110239,0.498208483889761,96,none,Fold08.Rep1
S,N,0.414039867858009,0.585960132141991,100,none,Fold08.Rep1
N,S,0.545968297300102,0.454031702699898,114,none,Fold08.Rep1
N,S,0.589432939140094,0.410567060859906,122,none,Fold08.Rep1
S,S,0.371796551830374,0.628203448169626,126,none,Fold08.Rep1
N,S,0.589432939140094,0.410567060859906,128,none,Fold08.Rep1
N,S,0.631544733472723,0.368455266527277,143,none,Fold08.Rep1
N,S,0.671742617780805,0.328257382219195,147,none,Fold08.Rep1
N,S,0.631544733472723,0.368455266527277,161,none,Fold08.Rep1
S,S,0.457586746429531,0.542413253570469,169,none,Fold08.Rep1
N,S,0.631544733472723,0.368455266527277,172,none,Fold08.Rep1
N,S,0.589432939140094,0.410567060859906,173,none,Fold08.Rep1
N,N,0.504457694773946,0.495542305226054,12,none,Fold09.Rep1
S,N,0.339292468889159,0.660707531110841,16,none,Fold09.Rep1
S,N,0.461765099967862,0.538234900032138,24,none,Fold09.Rep1
N,N,0.668655709377452,0.331344290622548,49,none,Fold09.Rep1
S,N,0.339292468889159,0.660707531110841,56,none,Fold09.Rep1
N,N,0.869846405237135,0.130153594762865,57,none,Fold09.Rep1
N,N,0.705407232775552,0.294592767224448,70,none,Fold09.Rep1
S,N,0.419626026701615,0.580373973298385,83,none,Fold09.Rep1
N,N,0.589033481345977,0.410966518654023,91,none,Fold09.Rep1
N,N,0.825988774582688,0.174011225417312,94,none,Fold09.Rep1
N,S,0.504457694773946,0.495542305226054,123,none,Fold09.Rep1
S,S,0.378627283597538,0.621372716402462,137,none,Fold09.Rep1
S,S,0.339292468889159,0.660707531110841,149,none,Fold09.Rep1
N,S,0.917799037302734,0.0822009626972661,159,none,Fold09.Rep1
S,S,0.378627283597538,0.621372716402462,160,none,Fold09.Rep1
S,S,0.339292468889159,0.660707531110841,178,none,Fold09.Rep1
S,S,0.461765099967862,0.538234900032138,182,none,Fold09.Rep1
S,S,0.339292468889159,0.660707531110841,188,none,Fold09.Rep1
S,S,0.461765099967862,0.538234900032138,203,none,Fold09.Rep1
N,S,0.739669470128529,0.260330529871471,204,none,Fold09.Rep1
S,N,0.474196635624613,0.525803364375387,17,none,Fold10.Rep1
N,N,0.674798730112808,0.325201269887192,36,none,Fold10.Rep1
N,N,0.592147978177241,0.407852021822759,38,none,Fold10.Rep1
N,N,0.64815311018091,0.35184688981909,41,none,Fold10.Rep1
S,N,0.474196635624613,0.525803364375387,45,none,Fold10.Rep1
N,N,0.503933447195529,0.496066552804471,52,none,Fold10.Rep1
N,N,0.533642456975874,0.466357543024126,59,none,Fold10.Rep1
N,N,0.533642456975874,0.466357543024126,64,none,Fold10.Rep1
N,N,0.533642456975874,0.466357543024126,71,none,Fold10.Rep1
N,N,0.64815311018091,0.35184688981909,72,none,Fold10.Rep1
N,N,0.563114738415967,0.436885261584033,101,none,Fold10.Rep1
N,S,0.503933447195529,0.496066552804471,117,none,Fold10.Rep1
N,S,0.592147978177241,0.407852021822759,124,none,Fold10.Rep1
S,S,0.444641730659312,0.555358269340688,125,none,Fold10.Rep1
S,S,0.415473344830394,0.584526655169606,130,none,Fold10.Rep1
S,S,0.444641730659312,0.555358269340688,141,none,Fold10.Rep1
S,S,0.474196635624613,0.525803364375387,163,none,Fold10.Rep1
S,S,0.444641730659312,0.555358269340688,179,none,Fold10.Rep1
S,S,0.474196635624613,0.525803364375387,180,none,Fold10.Rep1
S,S,0.415473344830394,0.584526655169606,197,none,Fold10.Rep1
S,S,0.386885417610152,0.613114582389848,198,none,Fold10.Rep1
N,N,0.5380168401922,0.4619831598078,3,none,Fold01.Rep2
N,N,0.5380168401922,0.4619831598078,13,none,Fold01.Rep2
N,N,0.644537116812926,0.355462883187074,19,none,Fold01.Rep2
N,N,0.5380168401922,0.4619831598078,27,none,Fold01.Rep2
S,N,0.464359212234132,0.535640787765868,28,none,Fold01.Rep2
N,N,0.610051378515252,0.389948621484748,38,none,Fold01.Rep2
N,N,0.501194506983275,0.498805493016725,52,none,Fold01.Rep2
S,N,0.427908701789125,0.572091298210875,68,none,Fold01.Rep2
N,N,0.677584888183917,0.322415111816083,70,none,Fold01.Rep2
S,N,0.427908701789125,0.572091298210875,75,none,Fold01.Rep2
S,N,0.392224279359126,0.607775720640874,77,none,Fold01.Rep2
S,S,0.464359212234132,0.535640787765868,113,none,Fold01.Rep2
N,S,0.574429024049798,0.425570975950202,120,none,Fold01.Rep2
N,S,0.5380168401922,0.4619831598078,131,none,Fold01.Rep2
N,S,0.610051378515252,0.389948621484748,161,none,Fold01.Rep2
S,S,0.464359212234132,0.535640787765868,169,none,Fold01.Rep2
S,S,0.35765527743198,0.64234472256802,186,none,Fold01.Rep2
S,S,0.464359212234132,0.535640787765868,189,none,Fold01.Rep2
S,S,0.35765527743198,0.64234472256802,198,none,Fold01.Rep2
N,S,0.610051378515252,0.389948621484748,200,none,Fold01.Rep2
S,S,0.464359212234132,0.535640787765868,205,none,Fold01.Rep2
S,N,0.350270755285774,0.649729244714226,6,none,Fold02.Rep2
N,N,0.758244751438584,0.241755248561416,9,none,Fold02.Rep2
N,N,0.786367147831864,0.213632852168136,11,none,Fold02.Rep2
S,N,0.426124661303018,0.573875338696982,43,none,Fold02.Rep2
N,N,0.545516957562952,0.454483042437048,55,none,Fold02.Rep2
N,N,0.584835990426422,0.415164009573578,58,none,Fold02.Rep2
S,N,0.426124661303018,0.573875338696982,78,none,Fold02.Rep2
N,N,0.50562195638661,0.49437804361339,84,none,Fold02.Rep2
N,N,0.584835990426422,0.415164009573578,101,none,Fold02.Rep2
N,N,0.584835990426422,0.415164009573578,102,none,Fold02.Rep2
N,N,0.694853989063219,0.30514601093678,103,none,Fold02.Rep2
S,S,0.465655233706321,0.534344766293679,110,none,Fold02.Rep2
N,S,0.727702256739233,0.272297743260767,111,none,Fold02.Rep2
N,S,0.545516957562952,0.454483042437048,136,none,Fold02.Rep2
N,S,0.584835990426422,0.415164009573578,142,none,Fold02.Rep2
N,S,0.65989511135691,0.34010488864309,147,none,Fold02.Rep2
S,S,0.426124661303018,0.573875338696982,157,none,Fold02.Rep2
N,S,0.623103569580344,0.376896430419656,172,none,Fold02.Rep2
N,S,0.584835990426422,0.415164009573578,177,none,Fold02.Rep2
S,S,0.465655233706321,0.534344766293679,182,none,Fold02.Rep2
S,S,0.350270755285774,0.649729244714226,202,none,Fold02.Rep2
S,N,0.384752053896271,0.615247946103729,5,none,Fold03.Rep2
N,N,0.663610457963076,0.336389542036924,22,none,Fold03.Rep2
N,N,0.586904212962893,0.413095787037107,31,none,Fold03.Rep2
N,N,0.73256368695829,0.26743631304171,36,none,Fold03.Rep2
N,N,0.699211760846186,0.300788239153814,41,none,Fold03.Rep2
N,N,0.505734444043309,0.494265555956691,46,none,Fold03.Rep2
N,N,0.663610457963076,0.336389542036924,47,none,Fold03.Rep2
N,N,0.505734444043309,0.494265555956691,67,none,Fold03.Rep2
N,N,0.699211760846186,0.300788239153814,72,none,Fold03.Rep2
S,N,0.384752053896271,0.615247946103729,87,none,Fold03.Rep2
N,N,0.817579524420363,0.182420475579637,94,none,Fold03.Rep2
N,S,0.791816896133851,0.208183103866149,116,none,Fold03.Rep2
N,S,0.505734444043309,0.494265555956691,123,none,Fold03.Rep2
N,S,0.586904212962893,0.413095787037107,128,none,Fold03.Rep2
S,S,0.384752053896271,0.615247946103729,130,none,Fold03.Rep2
S,S,0.346706494932491,0.653293505067509,158,none,Fold03.Rep2
N,S,0.91057225052138,0.0894277494786197,159,none,Fold03.Rep2
S,S,0.384752053896271,0.615247946103729,168,none,Fold03.Rep2
S,S,0.346706494932491,0.653293505067509,171,none,Fold03.Rep2
S,S,0.424261252840471,0.575738747159529,193,none,Fold03.Rep2
S,S,0.424261252840471,0.575738747159529,196,none,Fold03.Rep2
N,N,0.501564577881714,0.498435422118286,12,none,Fold04.Rep2
S,N,0.42144030814251,0.57855969185749,15,none,Fold04.Rep2
N,N,0.541856632373494,0.458143367626506,30,none,Fold04.Rep2
S,N,0.461252192830367,0.538747807169633,39,none,Fold04.Rep2
N,N,0.620328128294428,0.379671871705572,53,none,Fold04.Rep2
S,N,0.345249821026121,0.654750178973879,56,none,Fold04.Rep2
N,N,0.541856632373494,0.458143367626506,59,none,Fold04.Rep2
N,N,0.581608571891402,0.418391428108598,81,none,Fold04.Rep2
N,N,0.541856632373494,0.458143367626506,97,none,Fold04.Rep2
S,N,0.42144030814251,0.57855969185749,100,none,Fold04.Rep2
N,S,0.657574093999181,0.342425906000819,108,none,Fold04.Rep2
N,S,0.541856632373494,0.458143367626506,112,none,Fold04.Rep2
S,S,0.42144030814251,0.57855969185749,125,none,Fold04.Rep2
N,S,0.785623854770594,0.214376145229406,132,none,Fold04.Rep2
S,S,0.345249821026121,0.654750178973879,140,none,Fold04.Rep2
S,S,0.42144030814251,0.57855969185749,155,none,Fold04.Rep2
N,S,0.501564577881714,0.498435422118286,175,none,Fold04.Rep2
S,S,0.382624218682345,0.617375781317655,183,none,Fold04.Rep2
S,S,0.42144030814251,0.57855969185749,184,none,Fold04.Rep2
S,S,0.461252192830367,0.538747807169633,203,none,Fold04.Rep2
N,N,0.734525672281533,0.265474327718467,8,none,Fold05.Rep2
S,N,0.435817405016097,0.564182594983903,20,none,Fold05.Rep2
N,N,0.506342201085433,0.493657798914567,32,none,Fold05.Rep2
N,N,0.643920138395127,0.356079861604873,40,none,Fold05.Rep2
N,N,0.675722323108014,0.324277676891986,51,none,Fold05.Rep2
N,N,0.610795500713842,0.389204499286158,88,none,Fold05.Rep2
S,N,0.435817405016097,0.564182594983903,89,none,Fold05.Rep2
N,N,0.506342201085433,0.493657798914567,96,none,Fold05.Rep2
N,N,0.541686144774703,0.458313855225297,98,none,Fold05.Rep2
N,N,0.541686144774703,0.458313855225297,104,none,Fold05.Rep2
N,N,0.786042179518063,0.213957820481937,105,none,Fold05.Rep2
S,S,0.367797010691325,0.632202989308675,109,none,Fold05.Rep2
N,S,0.576615500588539,0.423384499411461,121,none,Fold05.Rep2
N,S,0.610795500713842,0.389204499286158,124,none,Fold05.Rep2
N,S,0.506342201085433,0.493657798914567,134,none,Fold05.Rep2
S,S,0.4013322897569,0.5986677102431,137,none,Fold05.Rep2
N,S,0.643920138395127,0.356079861604873,151,none,Fold05.Rep2
N,S,0.541686144774703,0.458313855225297,152,none,Fold05.Rep2
S,S,0.4013322897569,0.5986677102431,160,none,Fold05.Rep2
N,S,0.576615500588539,0.423384499411461,173,none,Fold05.Rep2
N,S,0.541686144774703,0.458313855225297,174,none,Fold05.Rep2
S,N,0.348687130667989,0.651312869332011,16,none,Fold06.Rep2
S,N,0.348687130667989,0.651312869332011,18,none,Fold06.Rep2
S,N,0.348687130667989,0.651312869332011,37,none,Fold06.Rep2
N,N,0.616244678157662,0.383755321842338,42,none,Fold06.Rep2
N,N,0.539863941458558,0.460136058541442,48,none,Fold06.Rep2
N,N,0.616244678157662,0.383755321842338,63,none,Fold06.Rep2
N,N,0.539863941458558,0.460136058541442,64,none,Fold06.Rep2
S,N,0.422877727432796,0.577122272567204,83,none,Fold06.Rep2
N,N,0.719988572019382,0.280011427980618,92,none,Fold06.Rep2
N,N,0.500718230057837,0.499281769942163,99,none,Fold06.Rep2
N,S,0.539863941458558,0.460136058541442,107,none,Fold06.Rep2
N,S,0.687290609978025,0.312709390021975,115,none,Fold06.Rep2
N,S,0.500718230057837,0.499281769942163,138,none,Fold06.Rep2
N,S,0.652616638859264,0.347383361140736,154,none,Fold06.Rep2
S,S,0.348687130667989,0.651312869332011,162,none,Fold06.Rep2
S,S,0.422877727432796,0.577122272567204,170,none,Fold06.Rep2
S,S,0.422877727432796,0.577122272567204,176,none,Fold06.Rep2
S,S,0.422877727432796,0.577122272567204,179,none,Fold06.Rep2
S,S,0.348687130667989,0.651312869332011,181,none,Fold06.Rep2
S,S,0.348687130667989,0.651312869332011,188,none,Fold06.Rep2
N,N,0.539027059104584,0.460972940895415,21,none,Fold07.Rep2
S,N,0.421762854722387,0.578237145277613,26,none,Fold07.Rep2
S,N,0.460527699024388,0.539472300975612,45,none,Fold07.Rep2
S,N,0.460527699024388,0.539472300975612,54,none,Fold07.Rep2
N,N,0.577800050538895,0.422199949461105,60,none,Fold07.Rep2
N,N,0.686910767140426,0.313089232859574,61,none,Fold07.Rep2
N,N,0.539027059104584,0.460972940895415,62,none,Fold07.Rep2
S,N,0.347468424166498,0.652531575833502,76,none,Fold07.Rep2
N,N,0.539027059104584,0.460972940895415,82,none,Fold07.Rep2
N,N,0.577800050538895,0.422199949461105,91,none,Fold07.Rep2
N,N,0.652125154989941,0.347874845010059,95,none,Fold07.Rep2
S,S,0.49977599873492,0.50022400126508,117,none,Fold07.Rep2
N,S,0.539027059104584,0.460972940895415,129,none,Fold07.Rep2
S,S,0.421762854722387,0.578237145277613,139,none,Fold07.Rep2
N,S,0.615637285535121,0.384362714464879,143,none,Fold07.Rep2
S,S,0.49977599873492,0.50022400126508,164,none,Fold07.Rep2
N,S,0.539027059104584,0.460972940895415,185,none,Fold07.Rep2
S,S,0.49977599873492,0.50022400126508,190,none,Fold07.Rep2
S,S,0.383938762599194,0.616061237400806,197,none,Fold07.Rep2
N,S,0.719713029531041,0.280286970468959,204,none,Fold07.Rep2
N,N,0.536758047150364,0.463241952849636,2,none,Fold08.Rep2
N,N,0.536758047150364,0.463241952849636,4,none,Fold08.Rep2
N,N,0.705796677217134,0.294203322782866,33,none,Fold08.Rep2
S,N,0.476195978578425,0.523804021421575,34,none,Fold08.Rep2
N,N,0.596254772030587,0.403745227969413,44,none,Fold08.Rep2
N,N,0.506500860504023,0.493499139495977,69,none,Fold08.Rep2
N,N,0.536758047150364,0.463241952849636,71,none,Fold08.Rep2
N,N,0.705796677217134,0.294203322782866,86,none,Fold08.Rep2
N,N,0.536758047150364,0.463241952849636,93,none,Fold08.Rep2
N,N,0.566746955720947,0.433253044279053,106,none,Fold08.Rep2
N,S,0.625082354413707,0.374917645586293,127,none,Fold08.Rep2
S,S,0.446065376105807,0.553934623894193,133,none,Fold08.Rep2
S,S,0.446065376105807,0.553934623894193,135,none,Fold08.Rep2
S,S,0.387183404992359,0.612816595007641,146,none,Fold08.Rep2
N,S,0.566746955720947,0.433253044279053,153,none,Fold08.Rep2
S,S,0.476195978578425,0.523804021421575,163,none,Fold08.Rep2
S,S,0.387183404992359,0.612816595007641,167,none,Fold08.Rep2
S,S,0.476195978578425,0.523804021421575,194,none,Fold08.Rep2
S,S,0.416325957480869,0.583674042519131,195,none,Fold08.Rep2
S,S,0.387183404992359,0.612816595007641,201,none,Fold08.Rep2
S,N,0.49928456488152,0.50071543511848,1,none,Fold09.Rep2
N,N,0.606929776544124,0.393070223455876,7,none,Fold09.Rep2
S,N,0.42693041468413,0.57306958531587,14,none,Fold09.Rep2
S,N,0.462912262426023,0.537087737573977,25,none,Fold09.Rep2
S,N,0.42693041468413,0.57306958531587,35,none,Fold09.Rep2
S,N,0.357573728416848,0.642426271583152,50,none,Fold09.Rep2
N,N,0.832091370509544,0.167908629490456,57,none,Fold09.Rep2
N,N,0.535664440776121,0.464335559223879,66,none,Fold09.Rep2
N,N,0.705101673533023,0.294898326466977,80,none,Fold09.Rep2
S,N,0.42693041468413,0.57306958531587,85,none,Fold09.Rep2
S,N,0.391705633306474,0.608294366693526,90,none,Fold09.Rep2
S,S,0.462912262426023,0.537087737573977,119,none,Fold09.Rep2
S,S,0.391705633306474,0.608294366693526,126,none,Fold09.Rep2
S,S,0.42693041468413,0.57306958531587,141,none,Fold09.Rep2
S,S,0.462912262426023,0.537087737573977,144,none,Fold09.Rep2
S,S,0.49928456488152,0.50071543511848,145,none,Fold09.Rep2
S,S,0.391705633306474,0.608294366693526,156,none,Fold09.Rep2
N,S,0.535664440776121,0.464335559223879,165,none,Fold09.Rep2
S,S,0.42693041468413,0.57306958531587,166,none,Fold09.Rep2
S,S,0.462912262426023,0.537087737573977,191,none,Fold09.Rep2
N,S,0.535664440776121,0.464335559223879,199,none,Fold09.Rep2
N,N,0.535059082452542,0.464940917547458,10,none,Fold10.Rep2
S,N,0.470785899406228,0.529214100593772,17,none,Fold10.Rep2
S,N,0.438877749706235,0.561122250293765,23,none,Fold10.Rep2
S,N,0.470785899406228,0.529214100593772,24,none,Fold10.Rep2
S,N,0.438877749706235,0.561122250293765,29,none,Fold10.Rep2
N,N,0.628701805941533,0.371298194058467,49,none,Fold10.Rep2
N,N,0.628701805941533,0.371298194058467,65,none,Fold10.Rep2
N,N,0.68656481877644,0.31343518122356,73,none,Fold10.Rep2
S,N,0.470785899406228,0.529214100593772,74,none,Fold10.Rep2
N,N,0.535059082452542,0.464940917547458,79,none,Fold10.Rep2
N,S,0.535059082452542,0.464940917547458,114,none,Fold10.Rep2
S,S,0.407467115491999,0.592532884508001,118,none,Fold10.Rep2
N,S,0.566895287958974,0.433104712041026,122,none,Fold10.Rep2
S,S,0.438877749706235,0.561122250293765,148,none,Fold10.Rep2
S,S,0.376794966790272,0.623205033209728,149,none,Fold10.Rep2
S,S,0.376794966790272,0.623205033209728,150,none,Fold10.Rep2
S,S,0.376794966790272,0.623205033209728,178,none,Fold10.Rep2
S,S,0.470785899406228,0.529214100593772,180,none,Fold10.Rep2
S,S,0.438877749706235,0.561122250293765,187,none,Fold10.Rep2
S,S,0.438877749706235,0.561122250293765,192,none,Fold10.Rep2
