class,prediction
0,0.450666666666667
0,0.23
0,0.536
0,0.284666666666667
0,0.536
0,0.332666666666667
0,0.182
0,0.381333333333333
0,0.212
0,0.431333333333333
0,0.574666666666667
0,0.597333333333333
0,0.426666666666667
0,0.368666666666667
0,0.336666666666667
0,0.257333333333333
0,0.597333333333333
0,0.477333333333333
0,0.38
0,0.428666666666667
0,0.679333333333333
0,0.505333333333333
0,0.466
0,0.199333333333333
0,0.380666666666667
0,0.69
0,0.649333333333333
0,0.349333333333333
0,0.666
0,0.791333333333333
0,0.244666666666667
0,0.619333333333333
0,0.61
0,0.625333333333333
0,0.378
0,0.823333333333333
0,0.377333333333333
0,0.606666666666667
0,0.279333333333333
0,0.321333333333333
0,0.412
0,0.281333333333333
0,0.46
0,0.47
0,0.377333333333333
0,0.135333333333333
0,0.5
0,0.183333333333333
0,0.258
0,0.625333333333333
0,0.258
0,0.139333333333333
0,0.177333333333333
0,0.206
0,0.150666666666667
0,0.404
0,0.521333333333333
0,0.347333333333333
0,0.114666666666667
0,0.444
0,0.392666666666667
0,0.524666666666667
0,0.375333333333333
0,0.336
0,0.578
0,0.379333333333333
0,0.278666666666667
0,0.187333333333333
0,0.252
0,0.554666666666667
0,0.186
0,0.521333333333333
0,0.216666666666667
0,0.457333333333333
0,0.39
0,0.35
0,0.597333333333333
0,0.746
0,0.225333333333333
0,0.176
0,0.215333333333333
0,0.465333333333333
0,0.618666666666667
0,0.371333333333333
0,0.216666666666667
0,0.336
0,0.389333333333333
0,0.213333333333333
0,0.112
0,0.484666666666667
0,0.263333333333333
0,0.288666666666667
0,0.164
0,0.326
0,0.286
0,0.164666666666667
0,0.402
0,0.268666666666667
0,0.168666666666667
0,0.296666666666667
0,0.361333333333333
1,0.348
1,0.39
1,0.494666666666667
1,0.534666666666667
1,0.678
1,0.648
1,0.654666666666667
1,0.208
1,0.410666666666667
1,0.429333333333333
1,0.632666666666667
1,0.666666666666667
1,0.806
1,0.64
1,0.834666666666667
1,0.795333333333333
1,0.62
1,0.837333333333333
1,0.789333333333333
1,0.276666666666667
1,0.648
1,0.622
1,0.202
1,0.648
1,0.53
1,0.626
1,0.658666666666667
1,0.688
1,0.209333333333333
1,0.490666666666667
1,0.680666666666667
1,0.628
1,0.592666666666667
1,0.736666666666667
1,0.628666666666667
1,0.661333333333333
1,0.502
1,0.736666666666667
1,0.578666666666667
1,0.772666666666667
1,0.628666666666667
1,0.685333333333333
1,0.430666666666667
1,0.515333333333333
1,0.775333333333333
1,0.636
1,0.167333333333333
1,0.247333333333333
1,0.534666666666667
1,0.788666666666667
1,0.348666666666667
1,0.747333333333333
1,0.745333333333333
1,0.482
1,0.664
1,0.719333333333333
1,0.648
1,0.470666666666667
1,0.249333333333333
1,0.658666666666667
1,0.838
1,0.498666666666667
1,0.422666666666667
1,0.612666666666667
1,0.495333333333333
1,0.491333333333333
1,0.212
1,0.722666666666667
1,0.354
1,0.876666666666667
1,0.554666666666667
1,0.261333333333333
1,0.429333333333333
1,0.446
1,0.391333333333333
1,0.733333333333333
1,0.526666666666667
1,0.666666666666667
1,0.701333333333333
1,0.540666666666667
1,0.617333333333333
1,0.612666666666667
1,0.610666666666667
1,0.570666666666667
1,0.28
1,0.626
1,0.638
1,0.810666666666667
