class,prediction
0,0.49
0,0.375333333333333
0,0.531333333333333
0,0.336
0,0.451333333333333
0,0.453333333333333
0,0.234
0,0.448
0,0.350666666666667
0,0.523333333333333
0,0.544666666666667
0,0.577333333333333
0,0.702666666666667
0,0.304
0,0.432666666666667
0,0.206666666666667
0,0.562666666666667
0,0.398
0,0.492
0,0.458666666666667
0,0.668
0,0.645333333333333
0,0.538666666666667
0,0.362666666666667
0,0.435333333333333
0,0.710666666666667
0,0.711333333333333
0,0.294666666666667
0,0.752666666666667
0,0.826666666666667
0,0.230666666666667
0,0.595333333333333
0,0.588666666666667
0,0.586
0,0.552666666666667
0,0.791333333333333
0,0.455333333333333
0,0.443333333333333
0,0.366
0,0.306
0,0.352666666666667
0,0.388
0,0.4
0,0.47
0,0.46
0,0.364666666666667
0,0.416666666666667
0,0.208666666666667
0,0.332
0,0.376
0,0.424666666666667
0,0.216666666666667
0,0.151333333333333
0,0.157333333333333
0,0.249333333333333
0,0.513333333333333
0,0.56
0,0.374
0,0.238666666666667
0,0.529333333333333
0,0.37
0,0.487333333333333
0,0.507333333333333
0,0.476666666666667
0,0.629333333333333
0,0.374666666666667
0,0.286666666666667
0,0.174666666666667
0,0.324666666666667
0,0.582
0,0.378
0,0.412666666666667
0,0.210666666666667
0,0.451333333333333
0,0.296
0,0.463333333333333
0,0.586666666666667
0,0.701333333333333
0,0.278666666666667
0,0.405333333333333
0,0.290666666666667
0,0.65
0,0.572
0,0.442666666666667
0,0.182
0,0.3
0,0.359333333333333
0,0.253333333333333
0,0.29
0,0.531333333333333
0,0.325333333333333
0,0.308
0,0.234
0,0.378666666666667
0,0.282
0,0.378666666666667
0,0.338666666666667
0,0.396
0,0.222
0,0.176666666666667
0,0.346666666666667
1,0.408666666666667
1,0.359333333333333
1,0.464
1,0.44
1,0.547333333333333
1,0.551333333333333
1,0.500666666666667
1,0.294666666666667
1,0.3
1,0.464
1,0.57
1,0.592666666666667
1,0.691333333333333
1,0.669333333333333
1,0.685333333333333
1,0.753333333333333
1,0.7
1,0.804
1,0.668666666666667
1,0.286666666666667
1,0.528
1,0.459333333333333
1,0.280666666666667
1,0.486666666666667
1,0.526
1,0.423333333333333
1,0.530666666666667
1,0.504
1,0.332666666666667
1,0.428666666666667
1,0.629333333333333
1,0.607333333333333
1,0.648
1,0.46
1,0.501333333333333
1,0.455333333333333
1,0.514
1,0.685333333333333
1,0.548666666666667
1,0.620666666666667
1,0.442
1,0.641333333333333
1,0.404666666666667
1,0.554
1,0.742666666666667
1,0.496
1,0.387333333333333
1,0.462666666666667
1,0.614666666666667
1,0.514666666666667
1,0.419333333333333
1,0.566666666666667
1,0.690666666666667
1,0.574
1,0.513333333333333
1,0.557333333333333
1,0.582
1,0.512
1,0.135333333333333
1,0.596666666666667
1,0.674666666666667
1,0.621333333333333
1,0.594
1,0.602666666666667
1,0.359333333333333
1,0.561333333333333
1,0.184666666666667
1,0.618666666666667
1,0.305333333333333
1,0.738666666666667
1,0.538666666666667
1,0.276666666666667
1,0.4
1,0.325333333333333
1,0.518
1,0.563333333333333
1,0.625333333333333
1,0.602
1,0.738666666666667
1,0.400666666666667
1,0.559333333333333
1,0.568666666666667
1,0.602
1,0.446
1,0.181333333333333
1,0.435333333333333
1,0.555333333333333
1,0.603333333333333
