class,prediction
0,7.00434781218562e-11
0,1.47417269124953e-10
0,2.22044604925031e-16
0,2.22044604925031e-16
0,5.74396776126871e-11
0,3.41327886206555e-10
0,2.22044604925031e-16
0,7.80309074413512e-11
0,2.22044604925031e-16
0,7.73134654429974e-11
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,4.03734714637532e-10
0,2.22044604925031e-16
0,2.22044604925031e-16
0,8.45768957140725e-11
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,4.63211968363839e-11
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.22139536343644e-11
0,2.22044604925031e-16
0,2.05767003197283e-10
0,2.22044604925031e-16
0,2.87067218779651e-10
0,2.78685637400136e-12
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,9.12255716120248e-10
0,2.22044604925031e-16
0,6.13883173112104e-11
0,4.67302530353116e-11
0,8.55364086420004e-12
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.32317867277129e-10
0,8.98046220063566e-11
0,1.50340477780734e-10
0,2.93471318934885e-10
0,5.56264977485628e-11
0,3.02592119596657e-11
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.80620589380993e-10
0,2.22044604925031e-16
0,9.24264348145573e-12
0,1.74255153146935e-10
0,2.22044604925031e-16
0,1.88823651307184e-10
0,3.90401044058948e-11
0,1.64906849267143e-11
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.26521428306287e-10
0,4.7572531274184e-12
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.05642424187001e-10
0,2.22044604925031e-16
0,3.08150890814229e-10
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.06060910717409e-10
0,6.54872430687542e-10
0,1.71304240041052e-12
0,5.2715567699898e-10
0,1.54464992402058e-10
0,1.10365417594402e-12
0,1.26091568259383e-10
0,2.22044604925031e-16
0,2.22044604925031e-16
0,3.05692099290358e-11
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.46673667591962e-10
0,2.22044604925031e-16
0,4.0809540115242e-11
0,2.22044604925031e-16
0,1.3388802655068e-10
0,1.81957751149867e-11
0,2.22044604925031e-16
0,1.80326596738458e-10
0,2.30663934651315e-10
0,2.22044604925031e-16
1,1
1,1
1,0.999999999504679
1,0.999999999379223
1,0.999999999968245
1,1
1,0.999999999667023
1,0.999999999774301
1,1
1,0.999999999760482
1,1
1,1
1,0.999999999927351
1,0.999999999362104
1,1
1,0.999999999819637
1,1
1,0.9999999997938
1,1
1,1
1,0.999999999809393
1,1
1,0.999999999908579
1,0.999999999613892
1,1
1,0.999999999992059
1,0.999999999999255
1,0.999999999688462
1,1
1,1
1,0.99999999984767
1,1
1,0.9999999998316
1,0.999999999997699
1,1
1,0.999999999979706
1,0.999999999643029
1,1
1,0.999999999992846
1,1
1,1
1,1
1,1
1,0.999999999983845
1,0.999999999975167
1,1
1,1
1,1
1,0.99999999990154
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0.999999999989961
1,0.999999999842385
1,0.999999999996712
1,0.999999999995035
1,1
1,0.99999999995282
1,0.999999999999009
1,1
1,1
1,1
1,0.999999999873027
1,0.999999999900406
1,1
1,1
1,0.999999999990174
1,1
1,1
1,0.999999999589585
1,1
1,1
1,0.999999999836636
1,1
1,1
1,1
1,0.999999999999896
1,0.999999999819729
1,0.999999999848011
1,1
