class,prediction
0,0.078
0,0.07
0,0.132
0,0.124
0,0.018
0,0.012
0,0.082
0,0.198
0,0.002
0,0.03
0,0.086
0,0.008
0,0.062
0,0.024
0,0.114
0,0.008
0,0.164
0,0.046
0,0.012
0,0.092
0,0.11
0,0.142
0,0.064
0,0.006
0,0.03
0,0.142
0,0.096
0,0.042
0,0.064
0,0.058
0,0.028
0,0.08
0,0.102
0,0.062
0,0.036
0,0.052
0,0.002
0,0.14
0,0.088
0,0.028
0,0.018
0,0.082
0,0.012
0,0.004
0,0.026
0,0.03
0,0.002
0,0.002
0,0.026
0,0.008
0,0.048
0,0.006
0,0.016
0,0.028
0,0.024
0,0.046
0,0.034
0,0.004
0,0.12
0,0.04
0,0
0,0.022
0,0.068
0,0.036
0,0.072
0,0.03
0,0.014
0,0.018
0,0.002
0,0.046
0,0.04
0,0.028
0,0.024
0,0.068
0,0.222
0,0.008
0,0.08
0,0.066
0,0.008
0,0.054
0,0.006
0,0.008
0,0.07
0,0.06
0,0.006
0,0.01
0,0.052
0,0.018
0,0.144
0,0.128
0,0.004
0,0.016
0,0.064
0,0.064
0,0.11
0,0.01
0,0.038
0,0.006
0,0.014
0,0
0,0.032
0,0.08
0,0.052
0,0.024
0,0.114
0,0.024
0,0.032
0,0.066
0,0.058
0,0.128
0,0.062
0,0.11
0,0.006
0,0.044
0,0.13
0,0.112
0,0.138
0,0.134
0,0.008
0,0.016
0,0.03
0,0.046
0,0.148
0,0.032
0,0
0,0.182
0,0.074
0,0.032
0,0.028
0,0.046
0,0.162
0,0.106
0,0.084
0,0.204
0,0.126
0,0.208
0,0.212
0,0.076
0,0.126
0,0.104
0,0.06
0,0.018
0,0.156
0,0.02
0,0.106
0,0.138
0,0.148
0,0.114
0,0.258
0,0.116
1,0.772
1,0.79
1,0.736
1,0.692
1,0.67
1,0.806
1,0.806
1,0.604
1,0.728
1,0.784
1,0.828
1,0.716
1,0.738
1,0.72
1,0.814
1,0.724
1,0.76
1,0.806
1,0.858
1,0.75
1,0.76
1,0.798
1,0.8
1,0.848
1,0.64
1,0.866
1,0.706
1,0.766
1,0.79
1,0.816
1,0.716
1,0.708
1,0.88
1,0.766
1,0.75
