class,prediction
0,0.056
0,0.046
0,0.096
0,0.05
0,0.052
0,0.016
0,0.064
0,0.128
0,0.014
0,0.036
0,0.1
0,0.01
0,0.072
0,0.04
0,0.092
0,0.022
0,0.146
0,0.088
0,0.032
0,0.056
0,0.124
0,0.074
0,0.078
0,0.014
0,0.054
0,0.126
0,0.114
0,0.042
0,0.082
0,0.102
0,0.042
0,0.066
0,0.104
0,0.112
0,0.07
0,0.054
0,0.012
0,0.104
0,0.07
0,0.046
0,0.026
0,0.038
0,0.028
0,0.02
0,0.04
0,0.062
0,0.056
0,0.014
0,0.052
0,0.032
0,0.068
0,0.03
0,0.052
0,0.07
0,0.052
0,0.054
0,0.04
0,0.008
0,0.132
0,0.044
0,0.024
0,0.018
0,0.056
0,0.04
0,0.088
0,0.06
0,0.014
0,0.032
0,0.018
0,0.042
0,0.066
0,0.062
0,0.08
0,0.038
0,0.082
0,0.042
0,0.092
0,0.096
0,0.064
0,0.066
0,0.024
0,0.026
0,0.084
0,0.088
0,0.018
0,0.046
0,0.08
0,0.056
0,0.092
0,0.104
0,0.016
0,0.044
0,0.088
0,0.066
0,0.09
0,0.036
0,0.074
0,0.012
0,0.038
0,0.012
0,0.084
0,0.05
0,0.038
0,0.056
0,0.07
0,0.052
0,0.036
0,0.05
0,0.046
0,0.102
0,0.042
0,0.076
0,0.038
0,0.082
0,0.096
0,0.12
0,0.122
0,0.112
0,0.046
0,0.036
0,0.062
0,0.07
0,0.102
0,0.046
0,0.014
0,0.136
0,0.086
0,0.04
0,0.05
0,0.022
0,0.142
0,0.106
0,0.09
0,0.176
0,0.194
0,0.156
0,0.17
0,0.092
0,0.116
0,0.1
0,0.074
0,0.026
0,0.12
0,0.054
0,0.082
0,0.112
0,0.11
0,0.124
0,0.202
0,0.118
1,0.754
1,0.754
1,0.726
1,0.672
1,0.73
1,0.84
1,0.816
1,0.66
1,0.712
1,0.77
1,0.798
1,0.698
1,0.71
1,0.696
1,0.832
1,0.758
1,0.73
1,0.738
1,0.784
1,0.724
1,0.774
1,0.762
1,0.836
1,0.802
1,0.64
1,0.794
1,0.74
1,0.73
1,0.784
1,0.786
1,0.748
1,0.726
1,0.814
1,0.684
1,0.724
