class,prediction
0,0.238
0,0.327333333333333
0,0.408666666666667
0,0.340666666666667
0,0.191333333333333
0,0.0846666666666667
0,0.0286666666666667
0,0.190666666666667
0,0.559333333333333
0,0.024
0,0.115333333333333
0,0.204666666666667
0,0.01
0,0.361333333333333
0,0.058
0,0.235333333333333
0,0.0606666666666667
0,0.457333333333333
0,0.12
0,0.0453333333333333
0,0.246666666666667
0,0.349333333333333
0,0.369333333333333
0,0.124666666666667
0,0.0173333333333333
0,0.168
0,0.2
0,0.476
0,0.28
0,0.343333333333333
0,0.0173333333333333
0,0.118666666666667
0,0.0773333333333333
0,0.0366666666666667
0,0.198666666666667
0,0.32
0,0.142666666666667
0,0.0906666666666667
0,0.0326666666666667
0,0.00466666666666667
0,0.214
0,0.240666666666667
0,0.0906666666666667
0,0.042
0,0.166666666666667
0,0.0626666666666667
0,0.00866666666666667
0,0.04
0,0.0593333333333333
0,0.0193333333333333
0,0.0126666666666667
0,0.098
0,0.0553333333333333
0,0.168
0,0.088
0,0.0146666666666667
0,0.144
0,0.0693333333333333
0,0.0333333333333333
0,0.121333333333333
0,0.0393333333333333
0,0.014
0,0.404
0,0.0666666666666667
0,0.0266666666666667
0,0.0506666666666667
0,0.153333333333333
0,0.0486666666666667
0,0.103333333333333
0,0.13
0,0.0146666666666667
0,0.100666666666667
0,0.0346666666666667
0,0.0613333333333333
0,0.188
0,0.138666666666667
0,0.0833333333333333
0,0.170666666666667
0,0.51
0,0.142666666666667
0,0.294666666666667
0,0.223333333333333
0,0.044
0,0.116666666666667
0,0.0513333333333333
0,0.056
0,0.268
0,0.279333333333333
0,0.178666666666667
0,0.00333333333333333
0,0.0206666666666667
0,0.204
0,0.1
0,0.563333333333333
0,0.344666666666667
0,0.042
0,0.0373333333333333
0,0.164
0,0.161333333333333
0,0.29
0,0.0586666666666667
0,0.0793333333333333
0,0.01
0,0.0926666666666667
0,0.0173333333333333
0,0.118
1,0.285333333333333
0,0.188
0,0.0853333333333333
0,0.092
0,0.239333333333333
0,0.105333333333333
0,0.096
0,0.310666666666667
0,0.206
0,0.183333333333333
1,0.592666666666667
1,0.137333333333333
0,0.35
1,0.345333333333333
1,0.068
1,0.63
0,0.484
0,0.463333333333333
1,0.374666666666667
1,0.271333333333333
0,0.16
0,0.0353333333333333
0,0.378666666666667
1,0.00266666666666667
0,0.122
1,0.172
0,0.237333333333333
0,0.0246666666666667
0,0.271333333333333
0,0.177333333333333
0,0.146
0,0.0193333333333333
0,0.06
0,0.361333333333333
0,0.15
0,0.032
1,0.338
1,0.473333333333333
0,0.408666666666667
0,0.316
1,0.256
1,0.178666666666667
0,0.435333333333333
1,0.590666666666667
1,0.484
1,0.174
1,0.267333333333333
0,0.297333333333333
0,0.0286666666666667
0,0.0366666666666667
0,0.282
1,0.402666666666667
0,0.064
0,0.516666666666667
0,0.109333333333333
0,0.261333333333333
0,0.245333333333333
1,0.528
1,0.44
0,0.048
0,0.00466666666666667
0,0.42
0,0.258
0,0.0253333333333333
0,0.364
1,0.502
0,0.102
1,0.482666666666667
1,0.6
0,0.117333333333333
0,0.132
1,0.0993333333333333
1,0.556666666666667
0,0.350666666666667
1,0.501333333333333
0,0.789333333333333
0,0.0233333333333333
0,0.304666666666667
1,0.02
0,0.330666666666667
0,0.390666666666667
1,0.739333333333333
0,0.0286666666666667
0,0.306
1,0.491333333333333
0,0.457333333333333
1,0.38
0,0.692666666666667
1,0.51
1,0.692666666666667
1,0.173333333333333
1,0.188666666666667
1,0.761333333333333
1,0.323333333333333
1,0.291333333333333
