class,prediction
0,0.16
0,0.254
0,0.162
0,0.098
0,0.03
0,0.066
0,0.034
0,0.104
0,0.254
0,0.028
0,0.072
0,0.132
0,0.018
0,0.132
0,0.048
0,0.12
0,0.066
0,0.266
0,0.06
0,0.024
0,0.104
0,0.128
0,0.206
0,0.062
0,0.008
0,0.074
0,0.108
0,0.178
0,0.222
0,0.18
0,0.008
0,0.058
0,0.072
0,0.016
0,0.104
0,0.128
0,0.1
0,0.042
0,0.018
0,0.004
0,0.152
0,0.17
0,0.068
0,0.062
0,0.118
0,0.12
0,0.012
0,0.028
0,0.062
0,0.008
0,0.008
0,0.034
0,0.028
0,0.078
0,0.04
0,0.036
0,0.074
0,0.056
0,0.012
0,0.028
0,0.036
0,0.056
0,0.13
0,0.054
0,0.028
0,0.034
0,0.168
0,0.056
0,0.032
0,0.086
0,0.014
0,0.048
0,0.044
0,0.042
0,0.032
0,0.072
0,0.03
0,0.13
0,0.206
0,0.082
0,0.142
0,0.094
0,0.038
0,0.084
0,0.024
0,0.118
0,0.128
0,0.19
0,0.044
0,0.01
0,0.014
0,0.104
0,0.06
0,0.198
0,0.164
0,0.01
0,0.032
0,0.026
0,0.176
0,0.13
0,0.036
0,0.038
0,0.012
0,0.1
0,0.012
0,0.034
1,0.758
0,0.086
0,0.046
0,0.028
0,0.156
0,0.026
0,0.092
1,0.84
0,0.06
0,0.222
1,0.912
1,0.802
1,0.844
1,0.808
1,0.702
1,0.912
1,0.882
1,0.798
1,0.908
1,0.804
1,0.784
1,0.688
0,0.236
1,0.656
1,0.796
1,0.766
1,0.738
1,0.728
0,0.14
0,0.136
1,0.814
0,0.022
0,0.11
1,0.758
1,0.732
0,0.01
1,0.804
1,0.778
0,0.12
0,0.128
1,0.708
1,0.83
0,0.196
1,0.87
1,0.846
1,0.734
1,0.806
0,0.19
1,0.646
0,0.01
1,0.802
1,0.86
0,0.088
1,0.808
0,0.078
0,0.136
0,0.142
1,0.922
1,0.85
0,0.052
0,0.006
0,0.25
0,0.084
0,0.036
1,0.734
1,0.888
0,0.022
1,0.87
1,0.866
0,0.024
1,0.754
1,0.72
1,0.848
0,0.17
1,0.916
1,0.954
0,0.028
0,0.166
1,0.7
0,0.158
0,0.19
1,0.876
1,0.662
0,0.242
1,0.79
1,0.862
1,0.85
0,0.286
1,0.87
1,0.906
1,0.696
1,0.826
1,0.898
1,0.84
1,0.834
