class,prediction
0,1.54686455418698e-09
0,2.64678658543842e-10
0,1
0,2.10531008621365e-06
0,2.22044604925031e-16
0,7.11258467650428e-08
0,2.22044604925031e-16
0,1.85683394270039e-10
0,5.13332145517907e-10
0,0.000408816836845089
0,2.22044604925031e-16
0,3.37146205641477e-13
0,1.3852656002129e-06
0,1.61898565331497e-05
0,1.75595696820079e-07
0,7.80772184757823e-09
0,0.185469865020756
0,0.606164897271626
0,0.906992360986241
0,0.000338090418757449
0,0.0346802343135534
0,0.831723172490072
0,4.77752697884283e-06
0,9.18884202755351e-09
0,1.90402190988257e-08
0,1
0,0.000360412140759965
0,0.999999946183449
0,2.37926916214916e-07
0,0.33333341426208
0,0.137001509581639
0,6.53324658064912e-09
0,2.22044604925031e-16
0,1.70867176863234e-05
0,0.78878983240608
0,0.551742268734086
0,2.31469080078097e-05
0,0.0618824941856768
0,2.22044604925031e-16
0,0.000222490350396726
0,2.22044604925031e-16
0,1.84931244075218e-07
0,0.0075714570546886
0,0.367956904421486
0,0.0422860243241578
0,1.34088688088372e-12
0,0.000356772324963981
0,2.09176540550529e-09
0,2.67944865868248e-05
0,1.99744498096638e-06
0,3.14489523751281e-10
0,5.52440953990552e-08
0,4.53191004126843e-10
0,0.00301668937687135
0,0.333342371825299
0,2.22044604925031e-16
0,0.0417236613029421
0,1.81919942223795e-10
0,9.16712312912468e-07
0,0.105942731563846
0,3.71977759361044e-06
0,0.281882697721393
0,7.23758833139808e-06
0,2.22044604925031e-16
0,0.0816512774244177
0,2.22044604925031e-16
0,6.57393933091772e-08
0,2.8480346279421e-09
0,0.162994474114589
0,0.0131540011787032
0,4.21413989205904e-06
0,0.564269156439497
0,0.0155380225689426
0,4.65736556477587e-08
0,4.65450311636882e-09
0,9.19650641716347e-05
0,0.00329425540337196
0,0.942337776815323
0,0.743679453875262
0,0.399515656696166
0,2.22044604925031e-16
0,0.00366852765575077
0,0.022575521357772
0,0.00139153845260886
0,2.46023969351173e-05
0,0.60090787850685
0,0.333333333322564
0,0.431892559545888
0,9.47418104425146e-05
0,0.999999734919781
0,0.999999426848514
0,0.182771371072707
0,2.22044604925031e-16
0,7.38026642146758e-06
0,3.73776773964869e-05
0,1.4115154254902e-05
0,0.139078905422533
0,2.22044604925031e-16
0,0.000497010662172224
0,5.22687303119642e-09
0,7.31866337219661e-07
1,0.660032386833779
0,0.0572768381385009
0,0.000260606304871559
0,0.000633633743225576
0,4.37294903915085e-12
0,1.24521926671508e-08
0,2.22044604925031e-16
0,2.22044604925031e-16
0,1.51110971636224e-09
0,5.53726255875569e-07
1,0.350028157055345
1,0.664697157938904
0,0.999997930896454
1,0.9999619671948
1,0.990161552357896
1,0.689089366759481
0,0.634929479480627
0,0.00403245682751574
1,0.846453722835875
0,0.286257757761518
0,0.665433348662895
1,0.9999992981898
0,7.60267965920593e-10
1,0.99999287833129
0,6.13074875983391e-07
0,0.318687051995162
0,1.51261407889645e-07
0,2.22044604925031e-16
0,2.22044604925031e-16
0,2.22044604925031e-16
0,0.333325672062707
0,0.999738664867148
0,2.22044604925031e-16
1,8.61739021798941e-10
1,0.999999999999956
0,4.73272649670842e-05
0,1.41219943377907e-05
1,1.21883805192734e-05
1,3.30176925100978e-09
0,1.51227368298094e-10
1,2.22044604925031e-16
1,0.999239772040343
1,0.992756406211595
1,0.650396988566689
0,0.333368721621853
0,2.22044604925031e-16
0,0.00473968352438961
1,2.53400402712517e-08
0,0.0189647058063722
1,3.24969586169948e-05
0,0.2521331932282
0,0.760444820565385
0,0.000365237123882422
0,0.327970322381459
0,3.40584420751317e-05
1,0.991938157926345
1,0.333714883108187
0,2.22044604925031e-16
0,7.90679237636907e-14
0,2.22044604925031e-16
1,0.00337792193439864
0,2.22044604925031e-16
0,0.603472489970486
1,0.99986146966904
1,1.99510971737376e-05
1,0.0212250866976763
0,2.22044604925031e-16
1,0.995611399604147
0,0.11720616557815
1,0.848095935430029
0,1.86482123501664e-06
0,1.04960890232131e-11
0,2.22044604925031e-16
1,1.50687656861074e-05
0,0.0326961148288252
1,0.333333333333333
0,7.84744506763055e-10
1,0.999549962840942
0,8.77960021216493e-14
1,0.608017035745124
0,2.22044604925031e-16
1,0.999999928453744
1,0.452882883103744
1,2.22044604925031e-16
1,0.947491156340226
1,0.00100694634461516
1,1
1,0.972311081029922
