class,prediction
0,0.176
0,0.21
0,0.222
0,0.158
0,0.196
0,0.198
0,0.196
0,0.256
0,0.1
0,0.194
0,0.198
0,0.118
0,0.136
0,0.098
0,0.206
0,0.114
0,0.268
0,0.136
0,0.106
0,0.16
0,0.196
0,0.288
0,0.184
0,0.09
0,0.166
0,0.318
0,0.172
0,0.05
0,0.198
0,0.25
0,0.08
0,0.22
0,0.196
0,0.162
0,0.122
0,0.122
0,0.068
0,0.172
0,0.19
0,0.178
0,0.138
0,0.136
0,0.116
0,0.064
0,0.13
0,0.13
0,0.144
0,0.092
0,0.088
0,0.118
0,0.174
0,0.09
0,0.048
0,0.076
0,0.09
0,0.166
0,0.09
0,0.094
0,0.124
0,0.118
0,0.128
0,0.072
0,0.178
0,0.132
0,0.194
0,0.104
0,0.072
0,0.108
0,0.114
0,0.136
0,0.164
0,0.142
0,0.09
0,0.12
0,0.25
0,0.156
0,0.192
0,0.278
0,0.108
0,0.124
0,0.152
0,0.222
0,0.176
0,0.158
0,0.05
0,0.074
0,0.108
0,0.114
0,0.166
0,0.166
0,0.138
0,0.102
0,0.096
0,0.13
0,0.13
0,0.106
0,0.122
0,0.086
0,0.078
0,0.052
0,0.146
1,0.838
1,0.784
1,0.798
1,0.916
1,0.764
1,0.776
1,0.75
1,0.838
1,0.838
1,0.822
1,0.828
1,0.752
1,0.814
1,0.75
1,0.858
1,0.866
1,0.874
1,0.744
1,0.738
1,0.798
1,0.822
1,0.832
1,0.746
1,0.67
1,0.842
1,0.822
1,0.722
1,0.758
1,0.714
1,0.814
1,0.86
1,0.904
1,0.884
1,0.904
1,0.904
1,0.876
1,0.726
1,0.826
1,0.826
1,0.758
1,0.848
1,0.87
1,0.886
1,0.794
1,0.874
1,0.852
1,0.872
1,0.926
1,0.82
1,0.848
1,0.888
1,0.902
1,0.87
1,0.826
1,0.908
1,0.9
1,0.77
1,0.872
1,0.884
1,0.86
1,0.842
1,0.912
1,0.912
1,0.946
1,0.826
1,0.828
1,0.906
1,0.908
1,0.83
1,0.892
1,0.864
1,0.86
1,0.938
1,0.778
1,0.874
1,0.882
1,0.846
1,0.882
1,0.9
1,0.846
1,0.804
1,0.898
1,0.87
1,0.862
